Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU40,OUT019,1176.8689966210864
DRH15,OUT049,844.132279806865
FDD04,OUT027,3742.066744838434
FDQ01,OUT046,4018.520340910658
FDF28,OUT035,2192.360790872005
FDD22,OUT010,-118.4113212820256
FDY19,OUT046,1893.2690911966183
FDN33,OUT035,1682.1045108860599
FDV36,OUT035,2173.448757298933
FDW01,OUT010,512.3741708905768
FDJ28,OUT049,3161.202858599907
FDB17,OUT035,2998.674423323371
FDM40,OUT049,2327.03112616463
FDV46,OUT045,2165.2850576794
FDQ44,OUT049,2019.8706444225609
NCD42,OUT046,621.8947508618971
DRH37,OUT046,2595.090609154583
FDR10,OUT018,2338.067768875697
NCD06,OUT027,2195.120642543384
FDI53,OUT046,2594.848179673574
FDG16,OUT035,3563.8982766237577
DRB25,OUT046,1710.2347732836702
FDY09,OUT046,2793.3745416316383
FDX48,OUT045,2418.311405461755
FDC03,OUT010,1235.9335582191334
FDT47,OUT035,1752.128868183595
FDW44,OUT027,4215.502081659133
FDT24,OUT017,1353.4001028074642
FDT12,OUT019,1749.7499850345325
NCS38,OUT035,1937.5442325196805
FDO39,OUT035,3077.1015085170816
FDA13,OUT046,657.8972856532066
FDO48,OUT035,3690.964672375895
DRJ01,OUT017,2616.021272202181
FDD53,OUT018,407.8819919987408
NCT05,OUT049,4122.98300624127
FDQ51,OUT045,737.4214394457408
FDU60,OUT013,2732.5880530181817
FDC59,OUT046,1074.3820704124923
FDP36,OUT035,1053.445780819537
NCM19,OUT017,1873.413534019196
FDL16,OUT035,873.9661797283679
FDE50,OUT018,2759.6715940947424
NCR18,OUT013,764.5270922708125
NCD30,OUT035,1701.049704241435
FDH31,OUT013,1701.1161978339596
FDD56,OUT019,880.778144946782
FDC47,OUT049,3717.705132155508
FDZ21,OUT045,1510.7765765446447
FDM01,OUT049,1789.9602562343875
FDF24,OUT013,1430.148836073981
FDW23,OUT017,767.6352168516908
FDY52,OUT018,755.4595558789827
DRH37,OUT027,4040.751614777466
DRO47,OUT027,3248.402927396873
FDR25,OUT049,4324.4645436573555
FDQ24,OUT027,5412.855539350501
DRJ51,OUT018,3350.5575383138957
NCU06,OUT035,3751.1210157930454
NCV18,OUT018,1022.5581708884908
NCC06,OUT027,3475.7334699460594
FDZ01,OUT018,1464.7542379561028
FDT14,OUT017,2063.73380224491
FDD11,OUT019,2098.367057212257
FDN09,OUT017,3963.952521664076
NCO18,OUT010,894.4719832017031
FDZ50,OUT045,2887.41162616792
FDS44,OUT013,3837.9884400489273
FDI36,OUT045,3110.6119283549738
FDA26,OUT010,1578.84269215124
NCY53,OUT049,1879.3341205447082
FDF32,OUT049,3255.619080666968
FDF59,OUT010,103.66329483128868
FDB20,OUT046,1251.5172358451969
DRH11,OUT035,1078.6710218646795
FDT03,OUT049,3055.2079734063964
NCH06,OUT035,3989.3332867932677
FDR55,OUT049,3106.3497290304617
FDI10,OUT035,2917.180487953056
FDZ12,OUT045,2182.473291365267
FDM12,OUT049,3117.3692205265074
DRB25,OUT045,1646.8835297898795
NCS41,OUT013,2909.1411721493405
NCT53,OUT049,2671.280151009706
NCD55,OUT013,693.682333046864
FDY08,OUT049,2375.3233719541527
NCP55,OUT049,988.4256682253751
FDA33,OUT013,2403.2013876865103
FDQ33,OUT013,2397.48730593835
FDE45,OUT027,4310.416217385738
FDT26,OUT013,2010.0359506206646
NCV53,OUT049,3860.904364587982
FDK60,OUT027,3063.938856549102
NCJ29,OUT046,1338.2926167104915
FDI15,OUT045,4097.150874971898
FDX21,OUT013,1810.3002018183984
FDV49,OUT019,2271.7571895178094
DRO59,OUT046,1242.911826100758
FDZ14,OUT045,1946.063547888351
FDP32,OUT027,3466.523813551119
FDC33,OUT017,3297.293914298126
FDT14,OUT010,51.52690662647194
NCN54,OUT027,2714.800830033659
FDR57,OUT027,3978.430731955448
DRK12,OUT046,554.7439582458408
FDX52,OUT049,3236.879083634722
FDX08,OUT010,947.6489582730378
FDP10,OUT010,-240.6297307884397
NCP50,OUT045,1197.2812318093627
NCL06,OUT013,4103.039521150112
FDP25,OUT013,3512.9377106555407
FDE53,OUT013,1727.4391808833166
FDL27,OUT017,1213.1957728765003
FDC35,OUT049,3385.126017977923
DRJ47,OUT010,794.4631982769392
FDD16,OUT018,966.0604030712366
NCN42,OUT049,2423.0492833226926
FDC38,OUT027,3564.521482232788
NCO07,OUT045,3279.821553370797
FDQ20,OUT049,769.0920690872122
FDI32,OUT046,1793.594292302037
FDN20,OUT010,802.6414006726723
DRJ51,OUT027,5059.877023149046
FDU08,OUT045,1520.821218189124
DRN37,OUT019,732.4653839915081
FDD05,OUT010,51.37041658033979
FDW15,OUT046,2415.3289292112004
FDI52,OUT046,1980.9739080440836
DRM11,OUT049,4214.208877430485
NCO06,OUT045,448.8700546250336
FDU38,OUT049,3117.1328949140843
FDU59,OUT018,2293.416530635398
FDJ10,OUT046,2248.3787598831127
FDM13,OUT049,2228.4531048023214
NCJ30,OUT019,736.4543088589169
FDM45,OUT018,1716.4667903326535
FDP36,OUT045,808.2807089949583
NCD30,OUT010,-360.90952398727677
FDN48,OUT017,1622.253834081735
FDY32,OUT049,2653.2594092359773
FDU47,OUT046,2292.653718868763
FDF17,OUT019,1250.3618221964448
FDP34,OUT017,2588.2395286074866
FDA47,OUT049,2733.482154996407
DRD27,OUT027,3039.253604567704
FDW38,OUT045,862.6861234779349
FDZ15,OUT019,45.47573961859007
FDZ03,OUT027,4463.142507979441
NCN19,OUT049,3079.741161078868
FDG02,OUT035,3179.2486027265154
FDS31,OUT035,3088.8544941535733
FDW43,OUT019,1765.354305562631
FDZ47,OUT010,-274.94115732815544
FDO57,OUT017,2652.511624707757
NCL07,OUT013,679.7105709046011
NCV42,OUT013,1797.5909522445654
FDP40,OUT017,1968.377826096687
FDP48,OUT019,1081.1409249080684
FDH21,OUT017,2667.743971255268
NCP02,OUT049,1067.2745774752395
FDK24,OUT049,869.8739310969577
FDC41,OUT045,1145.8771626817465
FDF08,OUT017,1545.1040474561978
FDO49,OUT017,1024.7013330124857
FDS56,OUT027,5615.959167442151
FDX46,OUT018,769.1221060351779
FDQ07,OUT013,3555.511868255958
FDC32,OUT010,-443.70022420356304
FDT21,OUT019,2034.2341502007007
FDG58,OUT045,2444.041423549061
FDW14,OUT049,1544.627834390652
DRA12,OUT027,3677.8720526456436
FDV27,OUT013,1519.146809076074
DRD25,OUT013,1823.5575784048337
DRF48,OUT027,4396.725329173468
FDX24,OUT017,1607.4021278901982
DRJ51,OUT046,3613.11325998497
FDE45,OUT045,2798.436529448694
FDE14,OUT046,1682.95632553004
FDG53,OUT045,2146.8439510482813
FDT08,OUT046,2379.7102452727245
DRC27,OUT027,5337.79683350154
FDG20,OUT035,2979.052267926262
FDC21,OUT046,1790.9847430319282
FDV31,OUT018,2532.5444184286694
FDB58,OUT045,2242.461988134962
FDV23,OUT046,1989.861816301293
FDA25,OUT019,-205.93698097000367
FDC15,OUT046,2497.908970150285
FDU47,OUT049,2344.86791391102
FDE23,OUT013,854.8177639502987
FDS08,OUT013,2851.3332786422247
FDW03,OUT027,3184.848566994634
FDJ60,OUT018,2362.507775478916
FDM34,OUT017,2170.2990527919915
FDW33,OUT013,1726.810675050643
FDZ40,OUT013,944.5591866582322
FDE33,OUT018,1078.2340280688254
NCC06,OUT010,111.74925439305014
FDU11,OUT046,1915.8429800626513
FDL44,OUT017,2708.520706170597
NCZ29,OUT017,2110.7708120844954
FDG28,OUT010,2004.9303884777923
FDL12,OUT018,735.8623239452727
FDD52,OUT017,1868.9314508997063
FDO15,OUT013,1267.0936282273237
NCN29,OUT027,2262.2707684912916
FDW36,OUT013,1770.5002456421553
FDB21,OUT046,3776.727607020809
FDZ28,OUT013,2136.5117474266585
FDY10,OUT035,1988.5055024892845
DRG39,OUT017,977.7203501039828
FDN28,OUT013,1742.7620357457458
FDV15,OUT035,1811.9091305483948
DRI13,OUT035,3582.8092660205957
FDH20,OUT046,1603.261741211867
FDY51,OUT013,3514.3291849326083
FDE16,OUT013,3335.188693013686
FDX40,OUT018,352.84266393219184
FDC48,OUT018,1050.5373388132998
FDS14,OUT046,2492.546514071022
FDX56,OUT017,3448.196475035163
FDI10,OUT046,2763.3787401135423
FDI14,OUT013,2299.0732555658083
DRM48,OUT013,620.1374360809828
NCH07,OUT027,3944.491060092756
FDY26,OUT013,3414.490513255769
FDD02,OUT027,3365.564793676478
FDM12,OUT046,3024.69284308387
DRF01,OUT010,348.78516210670807
FDV36,OUT046,2033.6498879151172
DRI59,OUT013,3559.2308319218337
FDV03,OUT018,2217.3955631797035
FDO39,OUT017,3054.7747380677447
NCB07,OUT018,2826.1228088135067
FDH38,OUT027,3327.782922746374
FDZ13,OUT035,997.1910965629622
NCZ30,OUT046,1947.7234883907922
NCA06,OUT035,704.6236238993679
FDB04,OUT049,1550.3754959485445
FDN50,OUT013,1586.48870783937
NCG06,OUT049,4130.162817800813
NCY17,OUT018,429.3712208663361
FDC23,OUT046,2849.115384481202
FDK33,OUT049,3469.081515649847
FDR03,OUT049,3449.4297436814213
FDZ07,OUT045,1007.3846091515102
FDO38,OUT013,1307.919611315348
FDS59,OUT046,1788.0262726513683
DRM11,OUT019,2187.223537000704
FDX52,OUT027,4581.593998760711
DRJ35,OUT018,696.7454211371814
NCP53,OUT046,3762.659714673002
FDW15,OUT019,519.3025418108964
DRI47,OUT045,2220.399855860545
DRZ11,OUT035,2134.6241675279994
FDS02,OUT013,3168.655206124115
DRD49,OUT018,3449.032522374032
FDW38,OUT049,1001.6098778460173
FDR21,OUT019,926.46498462003
FDE40,OUT013,1114.3856498894415
FDI02,OUT045,1744.1741487164973
FDQ04,OUT045,611.3548226904395
FDY14,OUT017,4291.378839946966
NCT54,OUT046,1524.6096599275988
DRD25,OUT017,1888.2050407429906
DRE01,OUT045,3715.1167413566263
FDJ12,OUT010,1450.1847575671432
NCZ05,OUT049,1748.443348602993
DRB25,OUT019,-168.35673995483023
NCC31,OUT045,2423.0941965911575
FDM16,OUT045,1218.917063926824
DRG11,OUT049,1788.457491492
FDV24,OUT027,3815.0001525978796
FDV43,OUT046,747.7831623349689
FDG05,OUT018,2234.5479632147
FDV23,OUT010,79.854967445831
FDI58,OUT018,1258.2098774182334
FDQ11,OUT017,4222.334161349726
FDC05,OUT027,4616.375209401108
FDF40,OUT013,3993.483717400828
FDU02,OUT018,3320.1215377526228
FDT32,OUT013,3030.628499760543
NCF06,OUT017,4210.451015420934
FDT46,OUT013,889.915421464475
FDR58,OUT010,-421.96685895706537
FDY04,OUT046,2629.2373016996166
FDT58,OUT045,2585.38328315597
FDE46,OUT049,2530.782912095745
DRH11,OUT017,1020.6915307643596
DRI51,OUT046,2707.523536590502
FDC35,OUT017,3352.448807276803
FDP45,OUT035,4180.093823197522
FDC45,OUT017,2791.8028473703257
FDU01,OUT045,2905.6320165455777
FDJ53,OUT010,22.509502052514677
FDJ46,OUT017,2870.1363588923314
FDX07,OUT013,3018.4136595828004
NCI30,OUT049,3985.2533763509273
FDE47,OUT027,3444.5824700598023
FDV48,OUT045,1253.1124591919925
FDN16,OUT019,-203.69071921903094
FDM52,OUT013,2373.5465829172667
FDA32,OUT027,4899.594336896882
FDH05,OUT017,3802.582727788743
FDW25,OUT010,-488.1106955263929
FDQ09,OUT046,1839.6904828419679
NCM17,OUT010,-1172.0876577152667
DRM59,OUT046,2460.8248687388627
FDV47,OUT027,2817.753719783405
DRE15,OUT035,1353.062538416807
FDS25,OUT010,-148.9829502839383
NCZ05,OUT018,1385.4575991229517
NCV05,OUT019,551.7844134937575
DRM37,OUT046,3092.525004394642
FDV58,OUT027,4519.200408572138
FDN22,OUT027,5482.657568786978
NCO06,OUT049,620.4583254398933
FDT56,OUT019,-895.6616885115943
FDM02,OUT013,1501.7915727446807
FDA09,OUT046,2890.34592021546
NCC06,OUT035,2150.396086166605
NCL54,OUT049,2864.9985794980107
NCB55,OUT017,1033.1721402461221
FDB12,OUT017,1832.6670842315366
NCA54,OUT049,2917.590268029394
NCS38,OUT049,1927.7462260854172
FDC02,OUT049,4190.304867498825
FDK44,OUT019,835.6982195489732
FDE16,OUT035,3440.716587242239
NCS05,OUT035,2247.4027135743336
FDZ59,OUT045,2622.068032802235
FDI20,OUT017,3477.542004492624
FDQ14,OUT046,2408.874787200117
FDF53,OUT017,3015.4838685920704
FDW25,OUT017,1497.3801244429237
NCQ43,OUT010,-224.8909073067482
FDX52,OUT013,3130.2423905468254
FDE28,OUT045,3572.139670710325
FDN15,OUT017,2325.665367000374
FDO28,OUT017,2022.113843459953
FDQ33,OUT045,2337.1766882243633
FDM22,OUT010,-964.6470586386224
FDJ03,OUT017,959.3765363603923
FDI16,OUT045,849.462826450304
FDI09,OUT027,5278.274767586107
FDX55,OUT013,3480.605990932752
FDS23,OUT027,3487.1596325998503
DRC12,OUT045,2961.3277220687755
FDH41,OUT049,3517.3214044152455
FDN01,OUT013,2811.6009789732957
FDV55,OUT045,2227.6204162038734
NCJ19,OUT013,924.128772997112
NCY29,OUT010,-1020.9959411637224
FDP03,OUT018,1739.929802904816
FDZ52,OUT045,1698.7707983106152
FDH31,OUT010,-232.2484023136692
FDQ19,OUT018,3594.9025617160332
FDS15,OUT035,1891.9776708999152
FDN32,OUT017,3012.105136873817
FDH32,OUT049,1687.7340693843385
FDF33,OUT017,1881.210928929689
FDJ22,OUT046,3020.588382421422
FDG56,OUT010,-848.509894564136
FDC05,OUT046,3140.6313995771416
FDK09,OUT013,3621.538220636059
NCV29,OUT045,2723.063551147721
NCC43,OUT019,2015.240050556834
NCA42,OUT049,2580.2213487754198
FDC10,OUT046,1945.1674649282745
FDC16,OUT013,1507.6958580171004
NCL17,OUT013,2254.3729495544258
FDA51,OUT035,2004.2795732844802
FDW01,OUT017,2534.7452567834794
NCF30,OUT045,1935.8554276029677
FDN49,OUT013,767.0165784744404
FDY20,OUT045,1427.5992080036792
FDC15,OUT045,2397.1708937544213
FDY24,OUT046,919.7810956953454
NCG43,OUT017,1600.5536512585259
FDA48,OUT013,3549.086464424424
NCF55,OUT017,722.0136528442322
FDL38,OUT049,1606.0216736363673
NCQ29,OUT018,3771.650843587243
FDC34,OUT017,2616.972251250931
FDP36,OUT027,2359.4214198376794
FDN50,OUT010,-351.65506613510956
FDO23,OUT049,1604.3543067919827
FDT56,OUT013,1024.7857114790536
FDT13,OUT027,4454.322506566606
FDZ03,OUT013,3047.8244123663058
FDQ03,OUT010,1838.6602110386643
FDU44,OUT045,2548.80920297426
FDD03,OUT049,3747.573076205197
NCH30,OUT013,1807.0809375521712
FDS60,OUT010,945.7948546230732
FDG08,OUT046,2748.3938540527315
FDX38,OUT017,950.1704628552377
FDD22,OUT017,1923.5831260843888
FDW51,OUT013,3419.223317639589
FDL09,OUT017,2822.8076906516335
FDZ60,OUT045,1654.0934849402356
NCH07,OUT046,2501.3927510318504
NCQ41,OUT049,3203.407407085019
FDW04,OUT049,2196.2231179276664
FDI08,OUT027,5425.666732082866
FDR19,OUT019,451.6755307871499
FDV13,OUT046,1447.0282012740277
FDB52,OUT017,4161.763905731623
FDZ48,OUT027,3245.062162159942
NCO14,OUT049,850.8697390602081
FDZ50,OUT013,3000.605000416997
FDN27,OUT019,-12.002336382584417
FDQ60,OUT013,2022.7276856685326
FDR49,OUT017,869.2953622226653
DRJ35,OUT027,2468.957399540876
DRI49,OUT017,1395.698560104952
FDB47,OUT017,3432.276559494783
FDP37,OUT010,76.46544002801568
FDR26,OUT049,2899.068956350733
FDY31,OUT019,433.7522928508429
FDC11,OUT045,1361.8855285284906
DRP47,OUT035,4081.8299888180773
NCY54,OUT018,2393.8149180420496
FDR27,OUT046,2154.0978768277405
FDQ21,OUT019,88.03624067914416
NCQ29,OUT035,4244.027301854568
FDJ02,OUT046,2386.2946958543066
FDE21,OUT018,1569.2632119509099
FDM39,OUT046,2838.6843588716333
FDZ01,OUT017,1804.477601422274
NCB19,OUT018,1094.129694420623
FDU03,OUT046,2918.954599848033
FDP27,OUT049,3069.545933112843
DRF01,OUT045,2215.605037834839
FDM03,OUT049,1819.0806233551648
FDV01,OUT046,2515.801164326012
FDS16,OUT046,2372.4250426096746
FDO45,OUT035,1639.746939268296
NCX06,OUT035,2999.5874793450166
FDP13,OUT046,693.9624356439488
NCR38,OUT018,3669.0431117780417
FDA01,OUT013,1029.9720498579204
FDT26,OUT017,2037.3655229679466
FDD44,OUT027,5568.352690730712
FDB26,OUT013,978.0529456982681
FDP45,OUT019,2109.932234026071
NCP55,OUT046,923.7287973416619
FDT23,OUT017,1416.2454420666652
FDO51,OUT045,686.885576165268
FDA44,OUT046,950.0683975542092
NCJ31,OUT018,3456.2063263937202
FDX37,OUT045,1537.908409117123
NCD18,OUT049,3695.5423304385713
FDN40,OUT027,3902.879605631032
FDL33,OUT017,3191.2661031749744
DRF48,OUT035,3127.401092707757
FDW08,OUT035,1820.643454199941
FDX39,OUT018,3140.7449967114785
FDB38,OUT049,2705.542952967541
FDY46,OUT018,2679.0439856103776
NCB06,OUT049,2588.156386736316
FDA34,OUT035,2905.405359601648
FDA35,OUT045,1909.756522543083
FDQ07,OUT035,3648.5855446442356
FDU32,OUT045,1903.7376761215514
FDU26,OUT013,2020.9313850630047
FDU13,OUT010,374.9216066480018
FDO09,OUT035,4333.530811956549
FDW03,OUT019,-184.28924679525915
FDB38,OUT013,2636.018065236724
FDL26,OUT010,544.4839849299242
NCN43,OUT045,1902.2600707564302
FDH08,OUT045,3603.060991995785
NCC31,OUT019,600.1134280158083
FDH14,OUT035,2419.3293182750776
FDL40,OUT017,1692.0425686022836
FDD20,OUT035,2126.1549163901136
NCV53,OUT035,3931.3419815681264
FDD16,OUT045,1137.229916974466
FDP24,OUT035,2063.620732845894
FDQ25,OUT045,2735.164303832615
FDM38,OUT035,1068.1287469502945
NCT18,OUT010,908.3146773801059
FDM34,OUT049,2215.3674723057225
DRH37,OUT010,720.3571653045228
NCE07,OUT013,2309.353337669306
FDG12,OUT013,2000.1471933375224
FDB59,OUT010,1244.126235851128
FDS10,OUT018,2566.2256536648856
FDN21,OUT010,660.5857622604826
FDM02,OUT045,1407.2692090621088
FDO44,OUT049,1899.5455407690752
NCN17,OUT017,1731.2354836896911
FDH16,OUT018,1217.210840127392
FDL44,OUT046,2564.3898211685773
FDY47,OUT017,2205.0766571982585
DRI39,OUT046,890.7799484142081
NCX54,OUT018,1385.3027785737102
FDE59,OUT046,625.0733328472656
FDO46,OUT045,2982.857221545393
DRE13,OUT046,1425.3803433812486
FDW14,OUT013,1521.9922930800258
FDF35,OUT046,1714.607688004302
FDO50,OUT019,-441.78637702739763
DRF49,OUT017,1937.105840677893
FDT60,OUT049,2112.9755651358632
FDP38,OUT045,759.0554776618865
FDA31,OUT027,4185.253254661733
FDY52,OUT010,-859.1140083747914
FDD03,OUT027,5115.184051938412
FDN52,OUT018,1138.6199302290663
FDU20,OUT010,56.84561924546608
FDD22,OUT035,1910.0375589749628
NCB55,OUT019,-1000.4315266036019
FDN27,OUT045,1844.2430446278518
FDD16,OUT013,1284.6179588917194
FDW48,OUT046,1298.7189256616655
DRN35,OUT045,522.3258281385993
FDX25,OUT049,2957.81341108094
DRD49,OUT049,3796.5274457235428
FDE21,OUT019,-47.61542084537257
FDN44,OUT035,2682.966627254225
DRC01,OUT049,937.3260457715401
NCK30,OUT046,3957.8654741892124
FDU39,OUT013,1008.5561164143951
FDB49,OUT013,1679.7476639171296
FDS12,OUT045,1925.9253144657105
FDR57,OUT018,2278.876602340733
FDX22,OUT027,4813.359647732707
FDC60,OUT013,1531.049061813204
NCE42,OUT049,3755.8537908249737
NCK42,OUT049,3508.525858183072
DRE01,OUT017,3902.2155463055433
FDE57,OUT018,1989.0269485437789
DRK59,OUT019,1795.0476869085842
FDB10,OUT027,5174.601984441304
FDQ25,OUT046,2814.0519627269614
FDY26,OUT017,3480.7679481960176
FDG28,OUT049,3994.5494168139785
FDM14,OUT049,1855.78063983033
NCH29,OUT049,1677.607296474915
FDD48,OUT049,1954.7787574271501
FDC17,OUT045,3277.0985223900016
DRH49,OUT027,2775.0025186336075
FDN44,OUT018,2286.897462066002
FDC29,OUT045,1819.6294796281913
DRK01,OUT019,-403.67109966561804
FDD48,OUT017,1950.1925338695005
FDB59,OUT013,3182.0593490391557
FDY45,OUT010,2088.50250997634
FDX60,OUT035,1413.2746894566953
FDT09,OUT010,248.36627417820785
DRB24,OUT018,2168.740295284001
FDL13,OUT035,3853.9923857802296
FDN16,OUT035,1842.8811222090676
FDK57,OUT013,1975.2685561165154
FDO22,OUT027,2812.53473213386
FDC57,OUT010,1208.01266950221
FDZ13,OUT027,2302.0936377060943
FDW27,OUT013,2526.8142797901323
FDX10,OUT049,768.675805275208
FDY08,OUT018,1987.3804872832343
FDA49,OUT017,1499.350865080281
FDC32,OUT018,1241.407357291417
FDO04,OUT035,1044.620936299832
NCZ54,OUT013,2554.02324495277
FDY40,OUT045,775.0103013088365
FDW36,OUT045,1666.6555470176168
FDE11,OUT017,3040.202281040278
DRE37,OUT045,2909.5903525715885
NCK19,OUT017,3136.1804112397986
FDT19,OUT035,2951.2157867643464
FDE56,OUT045,965.7548103646236
FDZ57,OUT010,166.1858282599993
FDB35,OUT035,1694.531297677523
FDF09,OUT010,-1283.5680578649758
FDO34,OUT046,2691.087336087639
FDA55,OUT046,3605.948691482059
NCM18,OUT035,1118.4638423593337
FDJ20,OUT019,97.2032434365833
DRQ35,OUT019,108.04635120017974
FDG02,OUT013,3067.4959489880357
NCU29,OUT018,2018.682064441913
FDL27,OUT027,2511.066907520759
NCA54,OUT035,2966.256605424187
FDJ32,OUT035,1180.593880653601
FDB21,OUT019,1887.4788180032206
FDR46,OUT035,2455.403085319737
FDZ32,OUT046,1752.131749778328
DRF36,OUT017,3102.6451340206486
NCU54,OUT017,3394.246997975547
NCI31,OUT017,669.3565903401959
DRA59,OUT035,3079.561565226714
NCC55,OUT045,548.3653217838817
FDE44,OUT018,526.7559302906066
NCN26,OUT018,1561.8920996510924
FDC11,OUT049,1507.0320972353052
FDV24,OUT035,2532.7168017552754
FDR40,OUT019,-531.6502449575195
NCQ17,OUT049,2572.9212482295184
FDC46,OUT045,2855.277751141972
NCM18,OUT046,1008.219158528967
FDK16,OUT046,1561.0369281036092
FDI28,OUT017,1429.4249421357083
FDS11,OUT018,3323.2955907070836
DRD13,OUT046,1060.4625120990418
FDL36,OUT035,1581.7055798068
FDI27,OUT013,875.1823678141573
FDJ53,OUT019,6.438528262646287
FDS44,OUT045,3778.7893099021276
FDE28,OUT046,3671.3003480406396
FDQ33,OUT018,2134.8683110351612
FDB37,OUT017,3923.471032288594
FDQ31,OUT045,1379.6256417395705
NCQ05,OUT046,2377.8306829849685
FDE10,OUT013,2160.0865144127365
FDF38,OUT017,834.4478022314049
FDE50,OUT019,1129.3798882320948
DRG37,OUT010,551.7813863676333
NCH06,OUT049,3990.4302190678764
FDY14,OUT045,4108.863560674691
FDO27,OUT017,1664.210485025074
FDQ19,OUT049,3970.3071744976232
FDZ26,OUT019,1863.0854046207128
FDN51,OUT013,4194.143444275926
FDK20,OUT035,2142.4707605789804
FDD40,OUT018,2832.1840130932437
DRI25,OUT018,657.9711799716904
FDH56,OUT017,2007.9815258946774
FDI36,OUT027,4615.084863039804
DRH11,OUT018,649.8807269040929
NCV18,OUT017,1426.0258095901077
DRI01,OUT049,2836.545542910087
DRE48,OUT049,3246.8850489785277
FDS51,OUT035,1151.8852479261973
FDM38,OUT017,989.9024480401515
FDB60,OUT027,4526.52920998341
FDY58,OUT035,3773.0487584272405
FDY22,OUT045,2240.019371166689
FDF11,OUT027,5259.915063759646
FDZ51,OUT035,1761.7315824181292
FDQ45,OUT017,3053.8479007035194
FDF17,OUT035,3269.7311224552823
NCF31,OUT027,3852.0794458591727
FDA37,OUT013,2085.8243092733155
FDO51,OUT046,780.3346567119722
FDF34,OUT013,3228.7862511317185
FDD57,OUT018,1284.085086213872
FDO37,OUT046,3640.731557996397
FDR49,OUT049,917.5446353717944
FDS39,OUT049,2381.224959135224
FDI48,OUT027,2369.151370095642
DRM35,OUT049,2924.8879476690645
FDV57,OUT035,3068.988229854731
FDZ55,OUT013,2618.334717804181
FDI28,OUT035,1428.2229484265968
FDS21,OUT045,1024.9986159684986
FDT34,OUT013,1748.1991673095654
DRI25,OUT035,1043.1622239292
FDT47,OUT010,-315.6798216394109
DRH39,OUT045,1133.5503306631376
NCD54,OUT045,2220.0386530402716
FDU16,OUT027,2874.501547038403
NCW29,OUT045,1988.616744994567
FDV25,OUT027,4955.4573088443485
FDM56,OUT035,1907.4056322628353
FDZ04,OUT027,2527.479631522899
FDG59,OUT019,-1254.3508285787511
FDI56,OUT045,1393.5203427321574
FDS33,OUT035,1611.9341528487557
FDC23,OUT049,2899.8092376306076
FDT11,OUT049,3102.729144987472
FDG17,OUT045,3852.999613368138
FDZ44,OUT045,1833.233108947261
FDJ52,OUT013,2609.627769927611
DRI23,OUT046,2503.3865130141894
DRE15,OUT010,-649.8943303114436
NCF07,OUT013,1653.944242376016
NCR29,OUT049,1010.8009382943435
FDE44,OUT019,-1137.025602568528
FDT23,OUT035,1486.6687226101262
NCG06,OUT017,4172.245781086715
NCU41,OUT010,1098.3035435246043
FDH46,OUT017,1814.1045392408664
FDV31,OUT013,2848.0723670145185
NCT41,OUT027,3873.5744993197814
FDE22,OUT027,4014.1481096906637
FDC26,OUT045,1683.8407016054489
DRF51,OUT017,689.954559294589
NCY53,OUT019,-107.23185101801425
FDY21,OUT017,3212.1756308877953
FDL27,OUT013,1112.6642730255812
FDZ34,OUT049,3179.18022989063
NCF43,OUT010,366.49001744460645
FDC21,OUT035,1937.0068233083412
FDL26,OUT013,2514.5308892863154
FDT25,OUT010,24.574606809910733
NCR30,OUT046,1193.6355630474966
DRL23,OUT019,-191.0480958753684
NCR05,OUT049,3210.74706279507
NCE19,OUT018,592.8061989660391
FDY07,OUT035,891.5688680955859
FDB10,OUT017,3829.6082902169574
FDP57,OUT013,1726.3912685532255
FDU48,OUT019,204.65142686043419
FDH48,OUT035,1531.4373344280707
FDO33,OUT035,1995.1997391838363
NCU29,OUT045,2276.9608420166546
FDW35,OUT046,725.0862439340658
FDH05,OUT010,1780.6359068035604
FDP26,OUT049,1784.7255997225525
DRG27,OUT035,826.5504694625602
FDQ33,OUT046,2416.094526121099
FDH20,OUT010,-278.1498138079005
FDV14,OUT046,1457.5035169775451
DRD01,OUT046,939.8368791186001
NCI17,OUT049,1632.0589127320227
FDF39,OUT010,2293.8393947122872
FDX37,OUT046,1621.4795834327588
NCX17,OUT035,3814.824935777714
FDN03,OUT013,4050.1083308648067
NCS41,OUT010,968.6902071085597
FDH34,OUT045,2868.913200112244
NCX53,OUT018,1981.8167182727661
FDY31,OUT046,2370.581727058465
FDD20,OUT017,2139.8095925642806
FDE51,OUT045,735.1107789974781
FDV27,OUT046,1461.5388988922086
FDF16,OUT035,2511.4524176995374
FDZ02,OUT049,1704.9589550282349
NCK05,OUT045,937.8211751798747
FDM12,OUT027,4510.302163702713
NCA05,OUT018,2096.5872786554205
FDX33,OUT045,2505.4840762935987
FDM25,OUT049,2940.6369795105143
FDE41,OUT018,1163.1280023651723
FDW14,OUT045,1418.1602562761493
NCD30,OUT046,1528.582863639247
FDB23,OUT010,1718.3347994639794
FDF45,OUT046,1047.3405612072818
FDW20,OUT017,2111.2793815109962
FDF47,OUT045,3445.120467168675
NCR05,OUT019,1251.6999684796438
DRB01,OUT046,2963.2971324775604
FDE36,OUT013,2701.585562723845
FDU56,OUT049,3025.782701226405
FDB23,OUT049,3706.473457457293
FDN48,OUT049,1575.5384580911445
FDS43,OUT013,3022.6505559934435
NCN05,OUT013,2938.7141268768983
